No,Profile_ID,Date_time,Aspect,X-Coordinate (m),Y-Coordinate (m),Elevation (m a.s.l.),Slope_angle (degrees),Profile_class,5-class_Stability,RB_score,RB_release_type,Fracture_plane_quality,S2008_1 [RB],S2008_2 [RT],S2008_3 [Lemons],3-class_Stability [sum S2008: 1+2+3],4-class_Stability [Techel],RB_height (cm),Snow_depth (cm),Slab_thickness (cm),FL_Thickness (cm),AL_Thickness (cm),FL_Grain_size_avg (mm),AL_Grain_size_avg (mm),FL_Grain_size_max (mm),AL_Grain_size_max (mm),FL_Grain_type1,FL_Grain_type2,FL_Hardness,FL_Top_Height (cm),FL_Bottom_Height (cm),AL_Top_Height (cm),AL_Bottom_Height (cm),AL_Hardness,Hard_Diff,Abs_Hard_Diff,Grain_Size_Diff (mm),FL_location,Lemon1_E,Lemon2_R,Lemon3_F,Lemon4_dE,Lemon5_dR,Lemon6_FLD,Lemons_FL,Whumpfs,Cracks,Avalanche_activity,LN_Local_danger_level_nowcast,LN_rounded,RF_Regional _danger_level_forecast,Deviation [LN-RF],SNPK_Index,SNPK_Index_Class,HN24 (cm),HN3d (cm)
562,85011,04.12.2018 10:30,NE,780680,189920,2560,32,1,2,3,2,2,1,0,0,2,3,38,84,46,1,4,0.5,1,1.5,2,4,4,1,39,38,38,34,2.5,-1.5,1.5,0.5,0,0,1,1,0,0,1,3,1,1,0,3,3,3,0,1.897,2,15,39
563,85012,04.12.2018 11:30,N,781265,190199,2475,29,1,1,2,1,1,1,1,0,1,1,69.5,135,65.5,9.5,0.5,1,0.5,1,0.5,4,4,1,69.5,60,70,69.5,2.5,1.5,1.5,0.5,1,0,1,1,0,0,1,3,1,0,0,3,3,3,0,0.5,5,15,39
564,85014,04.12.2018 12:00,NE,780167,189267,2560,32,7,3,4,2,1,0,0,0,3,4,68,140,72,22,8,0.7,0.7,0.7,0.7,2,2,1.5,90,68,68,60,2,-0.5,0.5,0,0,0,1,0,0,0,1,2,1,1,0,3,3,3,0,0.5,5,16.5,38
565,85015,04.12.2018 11:12,NE,780189,189281,2560,32,7,3,4,3,3,0,0,0,3,4,58,132,74,12,2,1,1.5,1,2,4,4,3,70,58,58,56,3.5,-0.5,0.5,0.75,0,0,0,1,1,0,1,3,1,1,0,3,3,3,0,1.408,3,16.5,38
566,85017,04.12.2018 11:00,SW,780692,191708,2350,36,1,1,2,1,1,1,1,0,1,1,35,63,28,23,10,1,0.5,1.5,1.5,1,2,1,58,35,35,25,1.5,-0.5,0.5,0.25,0,1,1,0,0,0,1,3,0,1,0,3,3,3,0,0.5,5,15,35
567,85030,06.12.2018 11:30,W,780714,191737,2340,33,7,5,6,3,3,0,0,0,3,4,54,72,18,18,15,1,0.5,1.5,1,2,2,1.5,72,54,54,39,2,-0.5,0.5,0.5,0,1,1,0,0,0,1,3,0,0,0,2.5,3,3,0,1.558,3,4,31
568,85033,06.12.2018 14:30,N,781267,190190,2466,38,7,1,2,1,1,1,1,1,1,1,80,111,31,2,1,2,1,3,1,5,5,1,80,78,81,80,3,2,2,1.5,1,1,1,1,1,1,1,6,0,0,0,3,3,3,0,1.996,2,5,31
569,85040,11.12.2018 10:30,N,784062,182976,2590,26,3,4,5,2,1,0,0,0,3,4,53,81,28,1,19,1,0.25,1.25,0.25,3,4,1,54,53,53,34,4,-3,3,0.875,0,0,1,0,1,1,1,4,0,0,0,3,3,4,-1,1.675,3,29,81
570,85045,11.12.2018 10:20,W,783764,183269,2325,30,6,3,4,2,1,0,0,0,3,4,66,90,24,10,14,0.25,0.25,1,1,3,2,1,66,56,80,66,1.5,0.5,0.5,0,1,0,1,0,0,0,1,2,0,0,0,3,3,4,-1,1.712,2,31,85
571,85046,11.12.2018 11:00,NE,784167,183790,2480,28,4,3,4,3,1,0,0,0,3,4,43,160,117,2,3,0.5,1,0.75,2,4,4,1.5,45,43,43,40,4.5,-3,3,0.875,0,0,1,1,1,1,0,4,1,0,0,3,3,4,-1,1.333,3,29,81
572,85047,11.12.2018 10:45,NW,783674,183655,2285,29,7,2,2,1,1,1,1,0,1,1,46,94,48,9.7,8,0.75,1,0.75,1.5,4,4,1,55.7,46,46,38,3.5,-2.5,2.5,0.5,0,0,1,1,0,1,1,4,0,0,0,3,3,4,-1,1.734,2,31,85
573,85048,11.12.2018 12:00,NE,783940,184290,2344,38,7,3,5,1,1,0,1,0,2,3,85,122,37,4,17,0.5,0.25,0.5,0.5,4,4,1.5,85,81,102,85,2,0.5,0.5,0.125,1,0,1,1,0,0,1,3,1,0,0,3,3,4,-1,1.487,3,31,85
574,85049,11.12.2018 14:16,NW,787653,187278,2080,29,6,3,3,2,1,1,0,0,2,3,55,128,73,10,20,0.5,0.25,0.75,0.5,3,3,2.5,65,55,55,35,3,-0.5,0.5,0.25,0,0,0,0,0,0,1,1,0,0,0,3,3,4,-1,0.5,5,23,78
575,85051,11.12.2018 11:00,S,784272,182246,2490,32,6,3,3,2,3,1,0,0,2,3,75,118,43,6,24,0.5,0.5,1,0.5,2,2,1.5,81,75,75,51,2,-0.5,0.5,0.25,0,0,1,0,0,0,1,2,0,0,1,3,3,4,-1,0.667,5,29,79
576,85055,11.12.2018 13:00,NE,789626,183098,2340,35,4,4,4,3,2,0,0,0,3,4,105,130,25,20,31,0.75,0.5,0.75,0.5,2,2,1,125,105,105,74,2,-1,1,0.25,0,0,1,0,0,0,1,2,0,0,1,3,3,4,-1,0.5,5,38,101
577,85141,18.12.2018 12:45,NE,792214,178613,2762,31,7,4,5,2,1,0,0,0,3,4,88,125,37,19,28,0.5,0.5,0.75,0.75,3,3,1.5,107,88,88,60,2,-0.5,0.5,0,0,0,1,0,0,0,1,2,1,1,0,2,2,2,0,1.498,3,0,2
578,85267,08.01.2019 12:04,SE,782108,187390,1966,41,6,2,2,1,1,1,1,0,1,1,85,123,38,20,20,0.5,0.25,1,0.5,2,3,1,105,85,85,65,2.5,-1.5,1.5,0.375,0,0,1,0,0,0,1,2,0,0,0,3,3,3,0,0.667,5,6,77
579,85316,13.01.2019 10:30,W,782315,183090,2020,28,6,3,4,1,1,0,1,0,2,3,55,134,79,25,0.5,0.25,0.5,0.5,1,3,3,1.5,80,55,55,54.5,1.5,0,0,0.375,0,0,1,0,0,0,1,2,0,1,0,3,3,3,0,1.271,3,23,39
580,85432,22.01.2019 10:00,NW,780031,176718,2381,34,3,4,6,3,3,0,0,0,3,4,54,172,118,54,11,1,1,4,3,9,5,1,54,0,65,54,1.5,0.5,0.5,0.5,1,1,1,1,0,0,0,2,1,0,0,2,2,2,0,1.046,4,0,0
581,85526,29.01.2019 13:00,W,778062,185834,2340,30,7,1,2,1,1,1,1,1,1,1,92,133,41,0.5,26,2,0.5,3,0.7,6,6,1,92,91.5,118,92,1.5,0.5,0.5,1.9,1,1,1,1,1,0,1,5,1,0,1,3,3,3,0,1.952,2,10,17
582,85628,10.02.2019 15:00,W,789746,186474,2438,27,7,3,4,1,1,0,1,1,1,3,57,102,45,11.5,23,1.5,0.25,2,0.5,9,5,1,57,45.5,80,57,3.5,2.5,2.5,1.375,1,1,1,1,1,1,1,6,0,0,0,2,2,2,0,1.986,2,0,1.15
583,85636,12.02.2019 10:40,N,781489,180819,2130,37,7,5,6,3,1,0,0,0,3,4,131,180,49,2,36,0.5,1,1,2,4,3,2.5,133,131,131,95,3,-0.5,0.5,0.75,0,0,0,1,1,0,1,3,0,0,1,2,2,3,-1,0.667,5,0,21
584,85638,12.02.2019 12:00,S,779547,187053,2450,30,7,2,2,2,1,1,0,0,2,2,104,132,28,9,4,0.7,1,1,1.5,4,4,1,104,95,108,104,3,2,2,0.4,1,0,1,1,0,1,1,4,1,0,0,3,3,3,0,0.938,4,16,37.5
585,85640,12.02.2019 12:15,SW,787854,187794,2280,35,1,4,5,2,1,0,0,0,3,4,100,138,38,3,10,0.75,0.5,1.5,0.75,4,4,1,100,97,110,100,2,1,1,0.5,1,0,1,1,0,0,1,3,1,0,0,2,2,3,-1,1.487,3,18,39
586,85679,14.02.2019 11:05,W,778020,185869,2320,25,4,3,4,2,1,0,0,1,2,4,82.5,125,42.5,2.5,0.5,1,0.75,2,0.75,4,9,1,82.5,80,83,82.5,2,1,1,0.75,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,2.053,2,0,18
587,85681,14.02.2019 10:40,NW,778029,185884,2311,30,7,3,4,2,1,0,0,0,3,4,82,116,34,24,16,1.3,0.3,2,0.3,4,4,3,82,58,98,82,3.5,0.5,0.5,1.35,1,1,0,1,1,0,1,4,0,0,0,2,2,2,0,0.5,5,0,18
588,85689,14.02.2019 11:00,NW,778033,185897,2320,25,6,4,5,2,1,0,0,1,2,4,128,176,48,0.5,9,1,0.3,2,0.5,6,4,1.5,128,127.5,137,128,3.5,2,2,1.1,1,1,1,1,1,1,1,6,0,0,0,2,2,2,0,1.727,2,0,18
589,85784,21.02.2019 11:15,N,780156,188989,2460,36,6,3,4,2,1,0,0,0,3,4,81,95,14,2,2,1.5,1,2.5,1,4,6,1,81,79,83,81,2.5,1.5,1.5,1,1,1,1,1,1,0,0,4,0,0,0,2,2,2,0,2.054,2,0,0
